264,CT3,CTCP Đầu tư và Xây dựng Công trình 3,Hàng hóa công nghiệp,UPCoM,"8,799,849"
265,CT6,CTCP Công trình 6,Hàng hóa công nghiệp,UPCoM,"6,108,078"
266,CTA,CTCP Vinavico,Nguyên vật liệu,UPCoM,"8,454,381"
267,CTB,CTCP Chế tạo Bơm Hải Dương,Hàng hóa công nghiệp,HNX,"13,680,000"
268,CTD,CTCP Xây dựng Coteccons,Hàng hóa công nghiệp,HOSE,"103,633,261"
269,CTF,CTCP City Auto,Thương mại hàng không thiết yếu,HOSE,"95,653,859"
270,CTG,Ngân hàng TMCP Công Thương Việt Nam,Tổ chức tín dụng,HOSE,"5,369,991,748"
271,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,Vận tải,HOSE,"62,999,997"
272,CTN,CTCP Xây dựng Công trình ngầm,Hàng hóa công nghiệp,UPCoM,"6,958,345"
273,CTP,CTCP Hòa Bình Takara,"Thực phẩm, đồ uống và thuốc lá",HNX,"12,099,992"
274,CTR,Tổng Công ty cổ phần Công trình Viettel,Dịch vụ viễn thông,HOSE,"114,385,879"
275,CTS,CTCP Chứng khoán Ngân hàng Công thương Việt Nam,Dịch vụ tài chính,HOSE,"212,693,438"
276,CTT,CTCP Chế tạo Máy - Vinacomin,Hàng hóa công nghiệp,HNX,"4,697,351"
277,CTW,CTCP Cấp thoát nước Cần Thơ,Tiện ích,UPCoM,"28,000,000"
278,CTX,Tổng Công ty cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,Bất động sản,UPCoM,"78,907,276"
279,CVN,CTCP Vinam,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"29,699,991"
280,CVT,CTCP CMC,Nguyên vật liệu,HOSE,"36,690,887"
281,CX8,CTCP Đầu tư và Xây lắp Constrexim Số 8,Hàng hóa công nghiệp,HNX,"2,553,771"
282,CYC,CTCP Gạch men Chang Yih,Nguyên vật liệu,UPCoM,"1,990,530"
283,D11,CTCP Địa ốc 11,Bất động sản,HNX,"7,338,138"
284,D2D,CTCP Phát triển Đô thị Công nghiệp số 2,Bất động sản,HOSE,"30,304,758"
285,DAC,CTCP 382 Đông Anh,Nguyên vật liệu,UPCoM,"1,004,974"
286,DAD,CTCP Đầu tư và Phát triển Giáo dục Đà Nẵng,Truyền thông và giải trí,HNX,"5,000,000"
287,DAE,CTCP Sách Giáo dục tại Thành phố Đà Nẵng,Truyền thông và giải trí,HNX,"1,925,658"
288,DAG,CTCP Tập đoàn Nhựa Đông Á,Hàng hóa công nghiệp,UPCoM,"60,314,112"
289,DAH,CTCP Tập đoàn Khách sạn Đông Á,Dịch vụ tiêu dùng,HOSE,"84,200,000"
290,DAN,CTCP Dược Danapha,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"20,938,000"
291,DAS,CTCP Máy - Thiết bị Dầu khí Đà Nẵng,Thương mại hàng không thiết yếu,UPCoM,"4,200,000"
292,DAT,CTCP Đầu tư du lịch và Phát triển Thủy sản,"Thực phẩm, đồ uống và thuốc lá",HOSE,"69,228,341"
293,DBC,CTCP Tập đoàn Dabaco Việt Nam,"Thực phẩm, đồ uống và thuốc lá",HOSE,"334,669,145"
294,DBD,CTCP Dược - Trang thiết bị Y tế Bình Định (Bidiphar),"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"93,593,847"
295,DBM,CTCP Dược - Vật tư Y Tế Đăk Lăk,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"1,941,588"
296,DBT,CTCP Dược phẩm Bến Tre,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"20,530,650"
297,DC1,CTCP Đầu tư Phát triển Xây dựng Số 1,Hàng hóa công nghiệp,UPCoM,"4,504,337"
298,DC2,CTCP Đầu tư Phát triển - Xây dựng (DIC) số 2,Hàng hóa công nghiệp,HNX,"11,304,699"
299,DC4,CTCP DICERA Holdings,Hàng hóa công nghiệp,HOSE,"95,285,704"
300,DCF,CTCP Xây dựng và Thiết kế Số 1,Hàng hóa công nghiệp,UPCoM,"42,998,891"
301,DCG,CTCP Tổng Công ty May Đáp Cầu,Thời trang và hàng lâu bền,UPCoM,"6,825,000"
302,DCH,CTCP Địa chính Hà Nội,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"2,880,000"
303,DCL,CTCP Dược phẩm Cửu Long,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"73,041,030"
304,DCM,CTCP Phân bón Dầu khí Cà Mau,Nguyên vật liệu,HOSE,"529,400,000"
305,DCR,CTCP Gạch men Cosevco,Nguyên vật liệu,UPCoM,"6,500,000"
306,DCS,CTCP Tập đoàn Đại Châu,Nguyên vật liệu,UPCoM,"60,310,988"
307,DCT,CTCP Tấm lợp Vật liệu Xây dựng Đồng Nai,Nguyên vật liệu,UPCoM,"27,223,647"
308,DDB,CTCP Thương mại và Xây dựng Đông Dương,Nguyên vật liệu,UPCoM,"12,000,000"
309,DDG,CTCP Đầu tư Công nghiệp Xuất nhập khẩu Đông Dương,Tiện ích,HNX,"59,839,886"
310,DDH,CTCP Đảm bảo Giao thông Đường thủy Hải Phòng,Vận tải,UPCoM,"3,600,000"
311,DDM,CTCP Hàng Hải Đông Đô,Vận tải,UPCoM,"12,244,495"
312,DDN,CTCP Dược và Thiết bị Y tế Đà Nẵng,Thương mại hàng thiết yếu,UPCoM,"16,116,383"
313,DDV,CTCP DAP - VINACHEM,Nguyên vật liệu,UPCoM,"146,109,900"
314,DFC,CTCP Xích líp Đông Anh,Xe và linh kiện,UPCoM,"11,400,000"
315,DFF,CTCP Tập đoàn Đua Fat,Hàng hóa công nghiệp,UPCoM,"80,000,000"
316,DGC,CTCP Tập đoàn Hóa chất Đức Giang,Nguyên vật liệu,HOSE,"379,779,286"
317,DGT,CTCP Công trình Giao thông Đồng Nai,Nguyên vật liệu,UPCoM,"79,000,000"
318,DGW,CTCP Thế Giới Số,Thương mại hàng không thiết yếu,HOSE,"219,320,169"
319,DHA,CTCP Hóa An,Nguyên vật liệu,HOSE,"15,119,946"
320,DHB,CTCP Phân đạm và Hóa chất Hà Bắc,Nguyên vật liệu,UPCoM,"272,200,000"
321,DHC,CTCP Đông Hải Bến Tre,Nguyên vật liệu,HOSE,"96,591,206"
322,DHD,CTCP Dược Vật tư Y tế Hải Dương,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"35,995,929"
323,DHG,CTCP Dược Hậu Giang,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"130,746,071"
324,DHM,CTCP Thương mại và Khai thác Khoáng sản Dương Hiếu,Nguyên vật liệu,HOSE,"34,535,699"
325,DHN,CTCP Dược phẩm Hà Nội,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"6,290,900"
326,DHP,CTCP Điện cơ Hải Phòng,Thời trang và hàng lâu bền,HNX,"9,492,200"
327,DHT,CTCP Dược phẩm Hà Tây,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"82,341,773"
328,DIC,CTCP Đầu tư và Thương mại DIC,Nguyên vật liệu,UPCoM,"26,585,840"
329,DID,CTCP DIC - Đồng Tiến,Nguyên vật liệu,UPCoM,"15,622,552"
330,DIG,Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng,Bất động sản,HOSE,"646,431,191"
331,DIH,CTCP Đầu tư Phát triển Xây dựng - Hội An,Hàng hóa công nghiệp,HNX,"6,879,164"
332,DKC,CTCP Chợ Lạng Sơn,Bất động sản,UPCoM,"2,288,540"
333,DKG,CTCP Tập đoàn Damik,Nguyên vật liệu,UPCoM,"14,375,000"
334,DKW,CTCP Cấp nước sinh hoạt Châu Thành,Tiện ích,UPCoM,"4,378,120"
335,DL1,CTCP Tập đoàn Alpha Seven,Tiện ích,HNX,"106,236,094"
336,DLD,CTCP Du lịch Đắk Lắk,Dịch vụ tiêu dùng,UPCoM,"9,307,415"
337,DLG,CTCP Tập đoàn Đức Long Gia Lai,Phần cứng và thiết bị,HOSE,"299,309,720"
338,DLR,CTCP Địa ốc Đà Lạt,Hàng hóa công nghiệp,UPCoM,"4,500,000"
339,DLT,CTCP Du lịch và Thương mại - Vinacomin,Hàng hóa công nghiệp,UPCoM,"2,500,056"
340,DM7,CTCP Dệt May 7,Thời trang và hàng lâu bền,UPCoM,"15,411,100"
341,DMC,CTCP Xuất nhập khẩu Y Tế Domesco,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"34,727,465"
342,DMN,CTCP Domenal,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"12,500,000"
343,DMS,CTCP Hóa phẩm Dầu khí DMC - Miền Nam,Nguyên vật liệu,UPCoM,"4,000,000"
344,DNA,CTCP Điện Nước An Giang,Tiện ích,UPCoM,"56,329,567"
345,DNC,CTCP Điện Nước Lắp máy Hải Phòng,Tiện ích,HNX,"8,027,780"
346,DND,CTCP Đầu tư Xây dựng và Vật liệu Đồng Nai,Nguyên vật liệu,UPCoM,"12,834,000"
347,DNE,CTCP Môi trường Đô thị Đà Nẵng,Tiện ích,UPCoM,"5,773,600"
348,DNH,CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,Tiện ích,UPCoM,"422,400,000"
349,DNL,CTCP Logistics Cảng Đà Nẵng,Vận tải,UPCoM,"4,310,000"
350,DNM,Tổng Công ty cổ phần Y tế DANAMECO,Thiết bị và dịch vụ chăm sóc sức khỏe,UPCoM,"5,253,070"
351,DNN,CTCP Cấp nước Đà Nẵng,Tiện ích,UPCoM,"57,964,061"
352,DNP,CTCP DNP Holding,Tiện ích,HNX,"140,974,846"
353,DNT,CTCP Du lịch Đồng Nai,Dịch vụ tiêu dùng,UPCoM,"7,459,675"
354,DNW,CTCP Cấp nước Đồng Nai,Tiện ích,UPCoM,"120,000,000"
355,DOC,CTCP Vật tư Nông Nghiệp Đồng Nai,Nguyên vật liệu,UPCoM,"10,000,000"
356,DOP,CTCP Vận tải Xăng dầu Đồng Tháp,Năng lượng,UPCoM,"4,719,950"
357,DP1,CTCP Dược phẩm Trung ương CPC1,Thiết bị và dịch vụ chăm sóc sức khỏe,UPCoM,"20,979,000"
358,DP2,CTCP Dược phẩm Trung ương 2,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"20,000,000"
359,DP3,CTCP Dược phẩm Trung ương 3,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"21,499,933"
360,DPC,CTCP Nhựa Đà Nẵng,Nguyên vật liệu,UPCoM,"2,237,280"
361,DPG,CTCP Tập đoàn Đạt Phương,Hàng hóa công nghiệp,HOSE,"100,799,032"
362,DPH,CTCP Dược phẩm Hải Phòng,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"3,000,000"
363,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Nguyên vật liệu,HOSE,"391,400,000"
364,DPP,CTCP Dược Đồng Nai,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"3,000,010"
365,DPR,CTCP Cao su Đồng Phú,Nguyên vật liệu,HOSE,"86,885,932"
366,DPS,CTCP Đầu tư Phát triển Sóc Sơn,Thương mại hàng không thiết yếu,UPCoM,"31,085,257"
367,DQC,CTCP Tập đoàn Điện Quang,Hàng hóa công nghiệp,HOSE,"34,359,416"
368,DRC,CTCP Cao su Đà Nẵng,Xe và linh kiện,HOSE,"118,792,605"
369,DRG,CTCP Cao su Đắk Lắk,Nguyên vật liệu,UPCoM,"1,658,400"
370,DRH,CTCP DRH Holdings,Hàng hóa công nghiệp,HOSE,"124,353,866"
371,DRI,CTCP Đầu tư Cao su Đắk Lắk,Nguyên vật liệu,UPCoM,"73,200,000"
372,DRL,CTCP Thủy điện - Điện Lực 3,Tiện ích,HOSE,"9,500,000"
373,DS3,CTCP Quản lý Đường sông Số 3,Vận tải,HNX,"10,669,730"
374,DSC,CTCP Chứng khoán DSC,Dịch vụ tài chính,HOSE,"204,838,925"
375,DSD,CTCP DHC Suối Đôi,Dịch vụ tiêu dùng,UPCoM,"47,100,000"
376,DSE,CTCP Chứng khoán DNSE,Dịch vụ tài chính,HOSE,"330,000,000"
377,DSG,CTCP Kính Đáp Cầu,Hàng hóa công nghiệp,UPCoM,"30,000,000"
378,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,Hàng hóa công nghiệp,UPCoM,"10,000,000"
379,DSN,CTCP Công viên nước Đầm Sen,Dịch vụ tiêu dùng,HOSE,"12,083,009"
380,DSP,CTCP Dịch vụ Du lịch Phú Thọ,Dịch vụ tiêu dùng,UPCoM,"118,684,000"
381,DST,CTCP Đầu tư Sao Thăng Long,Thương mại hàng không thiết yếu,HNX,"32,300,000"
382,DTA,CTCP Đệ Tam,Bất động sản,HOSE,"18,059,832"
383,DTB,CTCP Công trình Đô thị Bảo Lộc,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"1,558,248"
384,DTC,CTCP Viglacera Đông Triều,Nguyên vật liệu,UPCoM,"10,000,000"
385,DTD,CTCP Đầu tư Phát triển Thành Đạt,Bất động sản,HNX,"66,686,055"
386,DTE,CTCP Đầu tư Năng lượng Đại Trường Thành Holdings,Tiện ích,UPCoM,"50,725,887"
387,DTG,CTCP Dược phẩm Tipharco,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"8,352,573"
388,DTH,CTCP Dược Vật tư Y Tế Thanh Hóa,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"7,471,614"
389,DTI,CTCP Đầu tư Đức Trung,Bất động sản,UPCoM,"13,488,800"
390,DTK,Tổng Công ty Điện lực TKV - CTCP,Tiện ích,HNX,"682,767,475"
391,DTL,CTCP Đại Thiên Lộc,Nguyên vật liệu,HOSE,"61,435,604"
392,DTP,CTCP Dược phẩm CPC1 Hà Nội,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"16,229,042"
393,DTT,CTCP Kỹ nghệ Đô Thành,Nguyên vật liệu,HOSE,"8,151,820"
394,DUS,CTCP Dịch vụ Đô thị Đà Lạt,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"5,614,300"
395,DVC,CTCP Thương mại Dịch vụ Tổng hợp Cảng Hải Phòng,Năng lượng,UPCoM,"10,793,670"
396,DVG,CTCP Đại Việt Group DVG,Nguyên vật liệu,UPCoM,"28,000,000"
397,DVM,CTCP Dược liệu Việt Nam,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"42,779,916"
398,DVN,Tổng Công ty Dược Việt Nam - CTCP,"Dược phẩm, công nghệ sinh học và khoa học sự sống",UPCoM,"237,000,000"
399,DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,Vận tải,HOSE,"40,000,000"
400,DVT,Trung tâm đào tạo nghiệp vụ Giao thông vận tải Bình Định,Dịch vụ tiêu dùng,UPCoM,"279,300"
401,DVW,CTCP Dịch vụ và Xây dựng Cấp nước Đồng Nai,Tiện ích,UPCoM,"2,345,000"
402,DWC,CTCP Cấp nước Đắk Lắk,Tiện ích,UPCoM,"20,172,800"
403,DWS,CTCP Cấp nước và Môi trường đô thị Đồng Tháp,Tiện ích,UPCoM,"25,918,130"
404,DXG,CTCP Tập đoàn Đất Xanh,Bất động sản,HOSE,"1,020,631,675"
405,DXL,CTCP Du Lịch và Xuất nhập khẩu Lạng Sơn,Dịch vụ tiêu dùng,UPCoM,"3,957,900"
406,DXP,CTCP Cảng Đoạn Xá,Nguyên vật liệu,HNX,"59,910,133"
407,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,Bất động sản,HOSE,"579,103,124"
408,DXV,CTCP VICEM Vật liệu Xây dựng Đà Nẵng,Nguyên vật liệu,HOSE,"9,900,000"
409,DZM,CTCP Cơ điện Dzĩ An,Hàng hóa công nghiệp,UPCoM,"5,395,985"
410,E12,CTCP Xây dựng Điện VNECO12,Hàng hóa công nghiệp,UPCoM,"1,200,000"
411,E1VFVN30,Quỹ ETF DCVFMVN30,Dịch vụ tài chính,HOSE,"215,900,000"
412,E29,CTCP Đầu tư Xây dựng và Kỹ thuật 29,Hàng hóa công nghiệp,UPCoM,"5,000,000"
413,EBS,CTCP Sách Giáo dục tại Thành phố Hà Nội,Truyền thông và giải trí,HNX,"10,219,484"
414,ECI,CTCP Tập Đoàn ECI,Truyền thông và giải trí,HNX,"1,860,000"
415,ECO,CTCP Nhựa sinh thái Việt Nam,Nguyên vật liệu,UPCoM,"20,000,000"
416,EFI,CTCP Đầu tư Tài chính Giáo dục,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"10,880,000"
417,EIB,Ngân hàng TMCP Xuất nhập khẩu Việt Nam,Tổ chức tín dụng,HOSE,"1,868,810,607"
418,EIC,CTCP EVN Quốc tế,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"36,677,145"
419,EID,CTCP Đầu tư và Phát triển Giáo dục Hà Nội,Truyền thông và giải trí,HNX,"15,000,000"
420,EIN,CTCP Đầu tư - Thương mại - Dịch vụ Điện Lực,Dịch vụ tiêu dùng,UPCoM,"45,407,161"
421,ELC,CTCP Công Nghệ - Viễn Thông Elcom,Phần mềm và dịch vụ,HOSE,"99,947,436"
422,EME,CTCP Điện cơ,Nguyên vật liệu,UPCoM,"3,780,298"
423,EMG,CTCP Thiết bị Phụ Tùng Cơ Điện,Hàng hóa công nghiệp,UPCoM,"3,000,000"
424,EMS,Tổng Công ty Chuyển phát nhanh Bưu Điện - CTCP,Vận tải,UPCoM,"20,999,440"
425,EPC,CTCP Cà phê Ea Pốk,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"9,388,500"
426,EVE,CTCP Everpia,Thời trang và hàng lâu bền,HOSE,"41,979,773"
427,EVF,Công ty Tài chính Cổ phần Điện lực,Tổ chức tín dụng,HOSE,"760,565,802"
428,EVG,CTCP Tập đoàn EverLand,Bất động sản,HOSE,"215,249,836"
429,EVS,CTCP Chứng khoán EVS,Dịch vụ tài chính,HNX,"164,800,618"
430,FBA,CTCP Tập đoàn Quốc tế FBA,Thương mại hàng không thiết yếu,UPCoM,"3,414,900"
431,FBC,CTCP Cơ khí Phổ Yên,Xe và linh kiện,UPCoM,"3,700,000"
432,FCC,CTCP Liên hợp Thực phẩm,Bất động sản,UPCoM,"5,997,040"
433,FCM,CTCP Bê tông Phan Vũ Hà Nam,Nguyên vật liệu,HOSE,"46,226,626"
434,FCN,CTCP FECON,Hàng hóa công nghiệp,HOSE,"157,439,005"
435,FCS,CTCP Lương thực Thành phố Hồ Chí Minh,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"29,450,000"
436,FDC,CTCP Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh,Bất động sản,HOSE,"38,629,988"
437,FGL,CTCP Cà phê Gia Lai,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"14,676,300"
438,FHN,CTCP Xuất nhập khẩu Lương thực Thực phẩm Hà Nội,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"3,000,000"
439,FHS,CTCP Phát hành Sách Thành phố Hồ Chí Minh,Thương mại hàng không thiết yếu,UPCoM,"12,751,462"
440,FIC,Tổng Công ty Vật liệu Xây dựng số 1 - CTCP,Nguyên vật liệu,UPCoM,"127,000,000"
441,FID,CTCP Đầu tư và Phát triển Doanh nghiệp Việt Nam,Thương mại hàng không thiết yếu,HNX,"24,715,958"
442,FIR,CTCP Địa ốc First Real,Bất động sản,HOSE,"64,245,281"
443,FIT,CTCP Tập đoàn F.I.T,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HOSE,"339,933,034"
444,FLC,CTCP Tập đoàn FLC,Nguyên vật liệu,UPCoM,"709,997,807"
445,FMC,CTCP Thực phẩm Sao Ta,"Thực phẩm, đồ uống và thuốc lá",HOSE,"65,388,889"
446,FOC,CTCP Dịch vụ Trực tuyến FPT,Truyền thông và giải trí,UPCoM,"18,471,275"
447,FOX,CTCP Viễn thông FPT,Dịch vụ viễn thông,UPCoM,"738,763,463"
448,FPT,CTCP FPT,Phần mềm và dịch vụ,HOSE,"1,481,330,122"
449,FRC,CTCP Lâm đặc sản Xuất khẩu Quảng Nam,Nguyên vật liệu,UPCoM,"3,000,000"
450,FRM,CTCP Lâm Nghiệp Sài Gòn,Nguyên vật liệu,UPCoM,"11,700,000"
451,FRT,CTCP Bán lẻ Kỹ thuật số FPT,Thương mại hàng không thiết yếu,HOSE,"136,242,389"
452,FSO,CTCP Cơ khí đóng tàu Thủy sản Việt Nam,Nguyên vật liệu,UPCoM,"5,624,966"
453,FT1,CTCP Phụ tùng Máy số 1,Xe và linh kiện,UPCoM,"7,079,853"
454,FTI,CTCP Công nghiệp - Thương mại Hữu Nghị,Bất động sản,UPCoM,"3,943,710"
455,FTM,CTCP Đầu tư và Phát triển Đức Quân,Thời trang và hàng lâu bền,UPCoM,"50,000,000"
456,FTS,CTCP Chứng khoán FPT,Dịch vụ tài chính,HOSE,"336,509,609"
457,FUCTVGF3,Quỹ Đầu tư Tăng trưởng Thiên Việt 3,Dịch vụ tài chính,HOSE,"19,900,800"
458,FUCTVGF4,Quỹ Đầu tư Tăng trưởng Thiên Việt 4,Dịch vụ tài chính,HOSE,"20,060,000"
459,FUCTVGF5,Quỹ đầu tư tăng trưởng Thiên Việt 5,Dịch vụ tài chính,HOSE,"17,280,000"
460,FUCVREIT,Quỹ đầu tư Bất động sản Techcom Việt Nam,Dịch vụ tài chính,HOSE,"5,000,000"
461,FUEABVND,Chứng chỉ Quỹ ETF ABFVN DIAMOND,Dịch vụ tài chính,HOSE,"5,700,000"
462,FUEBFVND,Chứng chỉ Quỹ ETF BVFVN DIAMOND,Dịch vụ tài chính,HOSE,"3,800,000"
463,FUEDCMID,Chứng chỉ Quỹ ETF DCVFMVNMIDCAP,Dịch vụ tài chính,HOSE,"28,700,000"
464,FUEFCV50,Chứng chỉ Quỹ ETF FPT CAPITAL VNX50,Dịch vụ tài chính,HOSE,"5,400,000"
465,FUEIP100,Chứng chỉ Quỹ ETF IPAAM VN100,Dịch vụ tài chính,HOSE,"5,100,000"
466,FUEKIV30,Chứng chỉ Quỹ ETF KIM GROWTH VN30,Dịch vụ tài chính,HOSE,"196,100,000"
467,FUEKIVFS,Chứng chỉ Quỹ ETF Kim Growth VNFINSELECT,Dịch vụ tài chính,HOSE,"19,100,000"
468,FUEKIVND,Chứng chỉ Quỹ ETF KIM GROWTH VN DIAMOND,Dịch vụ tài chính,HOSE,"7,800,000"
469,FUEMAV30,Quỹ ETF MAFM VN30,Dịch vụ tài chính,HOSE,"48,400,000"
470,FUEMAVND,Chứng chỉ Quỹ ETF MAFM VNDIAMOND,Dịch vụ tài chính,HOSE,"23,100,000"
471,FUESSV30,Quỹ ETF SSIAM VN30,Dịch vụ tài chính,HOSE,"8,800,000"
472,FUESSV50,Quỹ ETF SSIAM VNX50,Dịch vụ tài chính,HOSE,"5,300,000"
473,FUESSVFL,Quỹ ETF SSIAM VNFIN LEAD,Dịch vụ tài chính,HOSE,"16,600,000"
474,FUETCC50,Chứng chỉ Quỹ ETF TECHCOM CAPITAL VNX50,Dịch vụ tài chính,HOSE,"6,500,000"
475,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,Dịch vụ tài chính,HOSE,"360,300,000"
476,FUEVN100,Quỹ ETF VINACAPITAL VN100,Dịch vụ tài chính,HOSE,"25,000,000"
477,G20,CTCP Đầu tư Dệt may Vĩnh Phúc,Thời trang và hàng lâu bền,UPCoM,"14,400,000"
478,G36,Tổng Công ty 36 - CTCP,Hàng hóa công nghiệp,UPCoM,"103,745,067"
479,GAB,CTCP Đầu tư Khai Khoáng và Quản lý Tài sản FLC,Nguyên vật liệu,UPCoM,"14,903,987"
480,GAS,Tổng Công ty Khí Việt Nam - CTCP,Tiện ích,HOSE,"2,342,672,919"
481,GCB,CTCP Petec Bình Định,Nguyên vật liệu,UPCoM,"4,039,147"
482,GCF,CTCP Thực phẩm G.C,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"32,179,999"
483,GDA,CTCP Tôn Đông Á,Nguyên vật liệu,UPCoM,"114,691,510"
484,GDT,CTCP Chế biến Gỗ Đức Thành,Thời trang và hàng lâu bền,HOSE,"24,957,501"
485,GDW,CTCP Cấp nước Gia Định,Tiện ích,HNX,"9,500,000"
486,GEE,CTCP Điện lực Gelex,Hàng hóa công nghiệp,HOSE,"365,999,956"
487,GEG,CTCP Điện Gia Lai,Tiện ích,HOSE,"358,308,371"
488,GER,CTCP Thể thao Ngôi sao Geru,Xe và linh kiện,UPCoM,"2,200,000"
489,GEX,CTCP Tập đoàn GELEX,Hàng hóa công nghiệp,HOSE,"902,398,948"
490,GGG,CTCP Ô tô Giải Phóng,Xe và linh kiện,UPCoM,"29,388,589"
491,GH3,CTCP Công trình Giao thông Hà Nội,Hàng hóa công nghiệp,UPCoM,"11,500,000"
492,GHC,CTCP Thủy điện Gia Lai,Tiện ích,UPCoM,"47,662,500"
493,GIC,CTCP VSC Green Logistics,Vận tải,HNX,"12,120,000"
494,GIL,CTCP Sản xuất Kinh doanh và Xuất nhập khẩu Bình Thạnh,Thời trang và hàng lâu bền,HOSE,"101,600,066"
495,GKM,CTCP GKM Holdings,Nguyên vật liệu,HNX,"31,434,237"
496,GLC,CTCP Vàng Lào Cai,Nguyên vật liệu,UPCoM,"10,500,000"
497,GLT,CTCP Kỹ thuật Điện Toàn cầu,Dịch vụ viễn thông,HNX,"10,456,092"
498,GLW,CTCP Cấp thoát nước Gia Lai,Tiện ích,UPCoM,"18,000,000"
499,GMA,CTCP G-Automobile,Thương mại hàng không thiết yếu,HNX,"19,999,999"
500,GMC,CTCP Garmex Sài Gòn,Thời trang và hàng lâu bền,UPCoM,"33,000,259"
501,GMD,CTCP Gemadept,Vận tải,HOSE,"420,192,309"
